X_id,DOS,Acft_Dir,Acft_Orb_Man_Patrol_Turn
5d2de27e2834ae451201d15c,5/12/15,E ,
5d2de27e2834ae451201d161,5/12/15,S ,
5d2de27e2834ae451201d183,7/1/15,,
5d2de27e2834ae451201d1a0,3/31/15,E ,
5d2de27e2834ae451201d23d,4/19/15,S,
5d2de27e2834ae451201d252,8/13/15,W ,
5d2de27e2834ae451201d2d6,7/5/15,S ,
5d2de27e2834ae451201d313,7/25/15, S,
5d2de27e2834ae451201d34d,8/10/15,NW ,
5d2de27e2834ae451201d37b,7/21/15,,
5d2de27e2834ae451201d37e,7/21/15,NE ,
5d2de27e2834ae451201d3ca,4/9/15, E,
5d2de27e2834ae451201d3e2,5/14/15,NNW ,
5d2de27f2834ae451201d4e5,7/22/15,NNW ,
5d2de27f2834ae451201d508,8/16/15,E ,
5d2de27f2834ae451201d4b8,7/5/15,ESE ,
5d2de27f2834ae451201d4ca,7/6/15,E ,
5d2de27f2834ae451201d54b,5/17/15, SE,
5d2de27f2834ae451201d55a,5/18/15, SW,
5d2de27f2834ae451201d569,6/11/15,E ,
5d2de27f2834ae451201d4f2,7/31/15, NW,
5d2de27f2834ae451201d56c,6/11/15,E ,
5d2de27f2834ae451201d4a9,8/11/15,NNW ,
5d2de27f2834ae451201d4dc,7/22/15,,
5d2de27f2834ae451201d4df,7/22/15,SSE ,
5d2de27f2834ae451201d4e0,7/22/15,S ,
5d2de27f2834ae451201d4e4,7/22/15,SE ,
5d2de27f2834ae451201d4ef,7/31/15, NW,
5d2de27f2834ae451201d507,8/16/15,N ,
5d2de27f2834ae451201d54a,5/17/15,W ,
5d2de27f2834ae451201d55c,5/18/15, W,
5d2de27f2834ae451201d5a3,5/17/15, S,
5d2de27f2834ae451201d4a6,8/11/15,SW ,
5d2de27f2834ae451201d505,8/16/15,NE ,
5d2de27f2834ae451201d5a2,5/17/15, NE,
5d2de27f2834ae451201d4e1,7/22/15,,
5d2de27f2834ae451201d4f1,7/31/15,NE ,
5d2de27f2834ae451201d545,4/16/15,ESE ,
5d2de27f2834ae451201d4b4,7/5/15,,ORBIT
5d2de27f2834ae451201d4c9,7/6/15, W,
5d2de27f2834ae451201d4e3,7/22/15,WNW ,
5d2de27f2834ae451201d592,4/9/15, N,
5d2de27f2834ae451201d5b7,6/23/15,SE ,
5d2de27f2834ae451201d4ed,7/31/15, N,
5d2de27f2834ae451201d4ee,7/31/15,NNW ,
5d2de27f2834ae451201d4f0,7/31/15,SE ,
5d2de27f2834ae451201d51b,8/26/15,WSW ,
5d2de27f2834ae451201d55b,5/18/15, W,
5d2de27f2834ae451201d4ec,7/31/15, NW,
5d2de27f2834ae451201d4fb,8/15/15,W ,
5d2de27f2834ae451201d4aa,8/11/15,NNW ,
5d2de27f2834ae451201d565,6/11/15,NE ,
5d2de27f2834ae451201d52f,9/3/15,SW ,
5d2de27f2834ae451201d535,4/15/15,WNW ,
5d2de27f2834ae451201d544,4/16/15,SE ,
5d2de27f2834ae451201d567,6/11/15,E ,
5d2de27f2834ae451201d4eb,7/31/15, E,
5d2de27f2834ae451201d518,8/26/15,S,
5d2de27f2834ae451201d5d4,7/27/15,SW ,
5d2de27f2834ae451201d5c3,6/24/15,NW ,
5d2de27f2834ae451201d5f6,8/3/15,WSW ,
5d2de27f2834ae451201d5d2,7/27/15,W,
5d2de27f2834ae451201d5ea,7/28/15,SE ,
5d2de27f2834ae451201d5d9,7/27/15,E,
5d2de27f2834ae451201d5c6,6/24/15,E ,
5d2de27f2834ae451201d5f5,8/3/15,N ,
5d2de27f2834ae451201d5c1,6/24/15,E ,
5d2de27f2834ae451201d5c2,6/24/15,S ,
5d2de27f2834ae451201d5e9,7/28/15,N,
5d2de2802834ae451201d625,7/7/15,SW ,
5d2de2802834ae451201d627,7/7/15,NE ,
5d2de2802834ae451201d61d,8/13/15,E ,
5d2de27f2834ae451201d601,8/4/15,NE ,
5d2de2802834ae451201d643,7/23/15,W ,
5d2de2802834ae451201d68e,9/3/15,E ,
5d2de2802834ae451201d705,5/19/15, E,
5d2de2802834ae451201d64e,8/1/15,S,
5d2de2802834ae451201d688,9/3/15,SE ,
5d2de2802834ae451201d6cc,6/12/15,S ,
5d2de2802834ae451201d6f5,4/11/15,E ,
5d2de2802834ae451201d64d,8/1/15,NNW ,
5d2de2802834ae451201d728,7/28/15,,
5d2de2802834ae451201d729,7/28/15,NE ,
5d2de2802834ae451201d68d,9/3/15,W ,
5d2de2802834ae451201d6f8,4/11/15,NNW ,
5d2de2802834ae451201d644,7/23/15,SSE ,
5d2de2802834ae451201d69d,4/19/15,E ,
5d2de2802834ae451201d6bf,5/20/15,SW ,
5d2de2802834ae451201d6d8,6/13/15, N,
5d2de2802834ae451201d6e8,7/11/15, NW,
5d2de2802834ae451201d723,6/27/15,E ,
5d2de2802834ae451201d73b,8/4/15,SSE ,
5d2de2802834ae451201d6ce,6/12/15,S ,
5d2de2802834ae451201d68a,9/3/15,NNE ,
5d2de2802834ae451201d6cd,6/12/15,E ,
5d2de2802834ae451201d6ab,4/21/15,W ,
5d2de2802834ae451201d6e7,7/11/15,E ,
5d2de2802834ae451201d6f4,4/11/15,E ,
5d2de2802834ae451201d712,6/25/15,S ,
5d2de2802834ae451201d655,8/2/15,E ,
5d2de2802834ae451201d6cb,6/12/15,S ,
5d2de2802834ae451201d6d9,6/13/15, W,
5d2de2802834ae451201d667,8/17/15,,
5d2de2802834ae451201d6e9,7/11/15,NE ,
5d2de2802834ae451201d68c,9/3/15,NW ,
5d2de2802834ae451201d68b,9/3/15,SE ,
5d2de2802834ae451201d696,4/18/15,SW ,
5d2de2802834ae451201d6f7,4/11/15,NW ,
5d2de2802834ae451201d721,6/27/15,W ,
5d2de2802834ae451201d77b,7/23/15,W ,
5d2de2802834ae451201d76e,7/9/15,SE ,
5d2de2802834ae451201d74d,8/13/15,NW ,
5d2de2802834ae451201d779,7/23/15,S ,
5d2de2802834ae451201d74c,8/5/15,SW ,
5d2de2802834ae451201d76d,7/9/15,W ,
5d2de2802834ae451201d77a,7/23/15,W ,
5d2de2802834ae451201d775,7/23/15,NW ,
5d2de2802834ae451201d76a,7/9/15,,
5d2de2812834ae451201d8ad,8/14/15,N ,
5d2de2812834ae451201d8f4,8/4/15,SW ,
5d2de2812834ae451201d927,9/4/15,NE ,
5d2de2812834ae451201d95b,6/15/15, W,
5d2de2812834ae451201d9e7,7/31/15, NW,
5d2de2812834ae451201d857,5/21/15, W,
5d2de2812834ae451201d888,7/30/15, SE,
5d2de2812834ae451201d890,8/5/15,SW ,
5d2de2812834ae451201d90a,8/27/15,,
5d2de2812834ae451201d9e4,7/31/15, NE,
5d2de2802834ae451201d7c7,8/27/15,W,
5d2de2812834ae451201d845,4/13/15,NW ,
5d2de2812834ae451201d861,5/22/15,NE ,
5d2de2812834ae451201d887,7/30/15, W,
5d2de2812834ae451201d8ab,8/14/15,W ,
5d2de2812834ae451201d8c3,7/10/15,W ,
5d2de2812834ae451201d8c5,7/10/15,S,
5d2de2812834ae451201d8e8,8/3/15,SSW ,
5d2de2812834ae451201d929,9/4/15,ESE ,
5d2de2812834ae451201d9b0,5/25/15,S ,
5d2de2812834ae451201d9e8,7/31/15,SE ,
5d2de2812834ae451201d9eb,7/31/15,NW ,
5d2de2802834ae451201d78c,8/2/15,W ,
5d2de2802834ae451201d7c8,8/27/15,W,
5d2de2812834ae451201d852,4/14/15,NW ,
5d2de2802834ae451201d7c3,8/27/15,S,
5d2de2812834ae451201d8ac,8/14/15,E ,
5d2de2812834ae451201d8c4,7/10/15,NW ,
5d2de2812834ae451201d924,9/4/15,,
5d2de2812834ae451201d9c7,7/3/15,NW ,
5d2de2802834ae451201d78b,8/2/15,WSW ,
5d2de2802834ae451201d7ef,4/23/15,NW ,
5d2de2812834ae451201d860,5/22/15,E ,
5d2de2812834ae451201d87c,7/29/15,WNW ,
5d2de2812834ae451201d925,9/4/15,N ,
5d2de2812834ae451201d86a,6/29/15,SSE ,
5d2de2812834ae451201d92a,9/4/15,,ORBIT
5d2de2812834ae451201d9ac,5/24/15,SE ,
5d2de2812834ae451201d9e9,7/31/15,SW ,
5d2de2802834ae451201d7b5,8/21/15,NW ,
5d2de2802834ae451201d7c5,8/27/15,NNE ,
5d2de2802834ae451201d828,7/12/15,NW ,
5d2de2812834ae451201d873,6/30/15,,
5d2de2812834ae451201d9ea,7/31/15, NE,
5d2de2812834ae451201d9ec,8/6/15,NW ,
5d2de2802834ae451201d7b6,8/21/15, NE,
5d2de2802834ae451201d7c6,8/27/15,E,
5d2de2812834ae451201d952,5/23/15,NW ,
5d2de2812834ae451201d954,5/23/15,W ,
5d2de2812834ae451201d8a9,8/14/15,N ,
5d2de2812834ae451201d8e0,7/25/15,WSW ,
5d2de2812834ae451201d90c,8/27/15,N,
5d2de2812834ae451201d987,7/15/15,N ,
5d2de2802834ae451201d78d,8/2/15,N ,
5d2de2812834ae451201d8a2,8/6/15,,
5d2de2812834ae451201d977,7/14/15,E,
5d2de2812834ae451201d9ee,8/6/15,W ,
5d2de2812834ae451201d88a,7/30/15, N,
5d2de2812834ae451201d95a,6/15/15, SE,
5d2de2812834ae451201d9ed,8/6/15,NW ,
5d2de2802834ae451201d81d,6/14/15, S,
5d2de2812834ae451201d88f,8/5/15,N ,
5d2de2812834ae451201d8ce,7/24/15, NW,
5d2de2812834ae451201d8e1,7/25/15, NW,
5d2de2812834ae451201d8e7,8/3/15,W ,
5d2de2812834ae451201d8f7,8/21/15,,ORBIT
5d2de2812834ae451201d909,8/27/15,,
5d2de2802834ae451201d78a,8/2/15,SSE ,
5d2de2812834ae451201d851,4/14/15,N ,
5d2de2812834ae451201d8af,8/14/15,NNE ,
5d2de2812834ae451201d8c7,7/10/15,SW ,
5d2de2812834ae451201d8df,7/25/15,W ,
5d2de2812834ae451201d926,9/4/15,NW ,
5d2de2812834ae451201d8ae,8/14/15,NNE ,
5d2de2812834ae451201d8b1,8/14/15,NE ,
5d2de2812834ae451201d948,9/6/15,W ,
5d2de2812834ae451201d951,5/23/15,NE ,
5d2de2812834ae451201d9a5,5/23/15,NW ,
5d2de2812834ae451201d9bc,7/1/15,SW ,
5d2de2812834ae451201da55,8/5/15,NW ,
5d2de2812834ae451201daea,7/16/15,SSW ,
5d2de2812834ae451201dbdf,9/5/15,WSW ,
5d2de2812834ae451201dbe1,9/5/15,W ,
5d2de2812834ae451201dbfe,5/24/15,WSW ,
5d2de2822834ae451201dc82,1/12/16,NNW ,
5d2de2822834ae451201dc8e,3/1/16,NW ,
5d2de2822834ae451201ddc4,1/16/16,SE ,
5d2de2822834ae451201de79,5/28/16,S ,
5d2de2812834ae451201da09,8/15/15,N ,
5d2de2812834ae451201da22,8/18/15,E ,
5d2de2812834ae451201da63,8/22/15,E,
5d2de2812834ae451201daa7,9/6/15,S ,
5d2de2812834ae451201dad9,6/17/15,N ,
5d2de2812834ae451201db49,8/7/15, S,
5d2de2812834ae451201db75,8/19/15,WSW ,
5d2de2812834ae451201dba1,8/6/15,SE ,
5d2de2812834ae451201dbbe,8/23/15,WNW ,
5d2de2812834ae451201dbc8,8/28/15,S ,
5d2de2812834ae451201dc08,5/25/15,NE ,
5d2de2822834ae451201dd52,6/7/16,,
5d2de2822834ae451201dd73,12/8/15,NW ,
5d2de2822834ae451201dd95,2/19/16, SSE,
5d2de2842834ae451201e073,1/26/16, N,
5d2de2842834ae451201e0dd,3/16/16,SW ,
5d2de2842834ae451201e10b,4/30/16,,MANEUVER
5d2de2842834ae451201e117,5/17/16,N ,
5d2de2812834ae451201da08,8/15/15,,
5d2de2812834ae451201da0a,8/15/15,SW ,
5d2de2812834ae451201da46,8/4/15,SE ,
5d2de2812834ae451201da64,8/22/15, SW,
5d2de2812834ae451201db70,8/19/15,NE ,
5d2de2822834ae451201dc2b,7/17/15,E ,
5d2de2822834ae451201dc5d,11/29/15, NE,
5d2de2822834ae451201dda5,2/20/16,SE ,
5d2de2822834ae451201ddfc,3/29/16,N ,
5d2de2822834ae451201ddc6,1/16/16, SW,
5d2de2822834ae451201ddcb,1/17/16,,ORBIT
5d2de2822834ae451201df45,11/7/15,SW ,
5d2de2842834ae451201e066,12/5/15,W,
5d2de2822834ae451201df26,2/19/16,S,
5d2de2842834ae451201e05b,12/4/15,E ,
5d2de2842834ae451201e06a,1/25/16,,
5d2de2842834ae451201e06b,1/25/16, NW,
5d2de2842834ae451201e08c,2/25/16,,MANEUVER
5d2de2842834ae451201e0fb,5/8/16, S,
5d2de2842834ae451201e128,3/23/16,NW ,
5d2de2842834ae451201e12f,11/3/15,SSW ,
5d2de2812834ae451201da56,8/5/15,SE ,
5d2de2812834ae451201da6c,8/22/15,WSW ,
5d2de2812834ae451201db61,8/16/15, S,
5d2de2812834ae451201db71,8/19/15,,
5d2de2812834ae451201db7b,7/26/15,NW ,
5d2de2812834ae451201dbc6,8/28/15,SW ,
5d2de2812834ae451201dbdd,9/5/15,E ,
5d2de2822834ae451201dc2f,7/17/15,E ,
5d2de2822834ae451201dd5d,11/19/15,,
5d2de2812834ae451201da33,7/25/15,,
5d2de2812834ae451201daa9,9/6/15,N ,
5d2de2812834ae451201db43,8/1/15, SE,
5d2de2812834ae451201db88,7/27/15,N,
5d2de2812834ae451201dbbb,8/23/15,W,
5d2de2822834ae451201dc93,3/1/16,S,
5d2de2822834ae451201dcc8,4/8/16, SW,
5d2de2822834ae451201dcd8,5/1/16,W ,
5d2de2822834ae451201dd47,6/6/16, SE,
5d2de2822834ae451201dee5,10/31/15,S ,
5d2de2822834ae451201df08,12/3/15, N,
5d2de2822834ae451201df36,2/22/16,,
5d2de2842834ae451201e121,3/22/16,E,
5d2de2812834ae451201da0c,8/15/15,W ,
5d2de2812834ae451201da58,8/5/15,SE ,
5d2de2812834ae451201db4a,8/7/15, NE,
5d2de2812834ae451201db4c,8/7/15,,
5d2de2812834ae451201db54,8/7/15,SW ,
5d2de2812834ae451201dbcb,8/28/15,ENE ,
5d2de2812834ae451201dbdc,9/5/15,N ,
5d2de2812834ae451201dbde,9/5/15,S ,
5d2de2812834ae451201dbe6,9/5/15,W ,
5d2de2822834ae451201dcb8,3/7/16,SW ,
5d2de2822834ae451201dcf9,5/14/16,NW ,
5d2de2842834ae451201e0d1,3/25/16,S ,
5d2de2812834ae451201da9a,9/5/15,SE ,
5d2de2812834ae451201dacb,5/24/15,W ,
5d2de2812834ae451201db3d,8/1/15,NE ,
5d2de2812834ae451201dbc5,8/28/15,NW ,
5d2de2812834ae451201dbf9,9/7/15,W ,
5d2de2822834ae451201dd24,5/27/16,E ,
5d2de2822834ae451201dd60,11/19/15,W ,
5d2de2822834ae451201dd6f,11/20/15,SSE ,
5d2de2822834ae451201dd94,2/19/16,S,
5d2de2822834ae451201ddc0,1/15/16,E ,
5d2de2822834ae451201ddfa,3/29/16,WSW ,
5d2de2822834ae451201de51,5/19/16,N ,
5d2de2822834ae451201de7a,5/28/16,NW ,
5d2de2822834ae451201dda9,2/20/16,S,
5d2de2822834ae451201ddb8,12/2/15,SSE ,
5d2de2822834ae451201de12,3/30/16,SSE ,
5d2de2822834ae451201de7d,5/28/16,S ,
5d2de2822834ae451201df0d,1/19/16,N ,
5d2de2822834ae451201df1e,1/23/16, W,
5d2de2822834ae451201df32,2/20/16,S ,
5d2de2832834ae451201dfbc,5/5/16,E ,
5d2de2842834ae451201e041,1/20/16,N ,
5d2de2842834ae451201e12d,11/3/15,E ,
5d2de2822834ae451201deb9,11/21/15,E,
5d2de2822834ae451201def6,11/2/15,SW ,
5d2de2822834ae451201df29,2/19/16, WSW,
5d2de2842834ae451201e002,11/2/15,,
5d2de2842834ae451201e085,2/24/16,NE ,
5d2de2842834ae451201e0ac,3/13/16,SSE ,
5d2de2842834ae451201e0ee,3/31/16, S,
5d2de2812834ae451201da62,8/22/15, NE,
5d2de2812834ae451201db27,7/6/15,W ,
5d2de2812834ae451201db44,8/1/15, NW,
5d2de2812834ae451201db4e,8/7/15,,MANEUVER
5d2de2812834ae451201dbfd,9/7/15,S ,
5d2de2822834ae451201dc2a,7/17/15,NE ,
5d2de2822834ae451201dc71,12/1/15, W,
5d2de2822834ae451201dc92,3/1/16,ENE ,
5d2de2822834ae451201dc94,3/1/16,SSE ,
5d2de2822834ae451201dc9e,3/27/16,E ,
5d2de2812834ae451201da20,8/18/15,NE ,
5d2de2812834ae451201da21,8/18/15,SE ,
5d2de2812834ae451201da30,7/25/15, N,
5d2de2812834ae451201daa8,9/6/15,NW ,
5d2de2812834ae451201dadd,6/17/15,NW ,
5d2de2812834ae451201db2e,7/31/15,SE ,
5d2de2812834ae451201db86,7/27/15,NW ,
5d2de2812834ae451201dbba,8/23/15,NW ,
5d2de2822834ae451201dd6a,11/20/15, SE,
5d2de2822834ae451201dd7e,12/10/15,N ,
5d2de2822834ae451201de7c,5/28/16,S ,
5d2de2822834ae451201dea6,11/1/15,NE ,
5d2de2822834ae451201deba,11/21/15, W,
5d2de2822834ae451201dec8,12/11/15,NE ,
5d2de2822834ae451201dec9,12/11/15,NE ,
5d2de2822834ae451201df2a,2/19/16,N,
5d2de2842834ae451201e051,11/4/15,E ,
5d2de2842834ae451201e095,11/15/15,,
5d2de2842834ae451201e0ba,4/12/16, N,
5d2de2842834ae451201e0f2,5/6/16,NW ,
5d2de2842834ae451201e0fa,5/8/16, N,
5d2de2832834ae451201dfab,3/14/16,,
5d2de2842834ae451201e000,11/2/15,E ,
5d2de2842834ae451201e025,12/13/15,ENE ,
5d2de2812834ae451201da0e,8/15/15,SE ,
5d2de2812834ae451201da34,7/25/15,NE ,
5d2de2812834ae451201da61,8/22/15,SSE ,
5d2de2812834ae451201daa4,9/6/15,NE ,
5d2de2812834ae451201daaa,9/6/15,E ,
5d2de2812834ae451201db63,8/16/15,NE ,
5d2de2812834ae451201db85,7/27/15,W,
5d2de2822834ae451201dc51,2/18/16, S,
5d2de2822834ae451201dc52,2/18/16,NW ,
5d2de2822834ae451201dcf8,5/14/16,SE ,
5d2de2822834ae451201dd1b,5/27/16,E ,
5d2de2822834ae451201dd6b,11/20/15, SE,
5d2de2822834ae451201dd7f,12/10/15,NW ,
5d2de2812834ae451201da0d,8/15/15,S ,
5d2de2812834ae451201da1f,8/18/15,SE ,
5d2de2812834ae451201da45,8/4/15,,
5d2de2812834ae451201da57,8/5/15,SE ,
5d2de2812834ae451201da67,8/22/15, E,
5d2de2812834ae451201dadb,6/17/15,W ,
5d2de2812834ae451201db42,8/1/15, N,
5d2de2812834ae451201db48,8/7/15,,
5d2de2812834ae451201db95,7/28/15,SW ,
5d2de2812834ae451201dbbf,8/23/15,S,
5d2de2812834ae451201dbe7,9/5/15,SE ,
5d2de2822834ae451201dc2d,7/17/15,SE ,
5d2de2822834ae451201dc7c,1/11/16,W ,
5d2de2822834ae451201dc81,1/12/16,W,
5d2de2822834ae451201dcad,3/6/16,E,
5d2de2822834ae451201dcbb,3/8/16,NW ,
5d2de2822834ae451201dcfb,5/14/16,N,
5d2de2822834ae451201df1d,1/23/16, N,
5d2de2832834ae451201df82,2/20/16,W,
5d2de2822834ae451201dd48,6/6/16,,
5d2de2822834ae451201dd50,6/7/16, NW,
5d2de2822834ae451201de53,5/19/16,NW ,
5d2de2822834ae451201debb,12/10/15,WNW ,
5d2de2822834ae451201dec6,12/11/15,SW ,
5d2de2832834ae451201dfbb,5/5/16,N ,
5d2de2842834ae451201e007,11/21/15,W,
5d2de2842834ae451201e01a,11/22/15, W,
5d2de2842834ae451201e064,12/5/15, N,
5d2de2812834ae451201db0f,5/26/15,ENE ,
5d2de2822834ae451201dc29,7/17/15,NE ,
5d2de2822834ae451201ddbe,1/14/16,N,
5d2de2822834ae451201dde1,3/3/16,N,
5d2de2822834ae451201ddfe,3/8/16,N,
5d2de2822834ae451201ded3,1/16/16, W,
5d2de2842834ae451201e0ab,3/13/16,N,
5d2de2842834ae451201e0e3,3/17/16,NW ,
5d2de2842834ae451201e13b,11/4/15,NNW ,
5d2de2832834ae451201df8a,2/21/16,,
5d2de2832834ae451201dff3,11/1/15,E ,
5d2de2842834ae451201e059,12/4/15,E ,
5d2de2842834ae451201e08b,2/25/16,ESE ,
5d2de2842834ae451201e11d,3/19/16, N,
5d2de2812834ae451201db47,8/7/15, W,
5d2de2812834ae451201db9f,8/6/15,NW ,
5d2de2812834ae451201dbc7,8/28/15,,
5d2de2812834ae451201dbe4,9/5/15,S ,
5d2de2822834ae451201dc4c,2/17/16,S,
5d2de2822834ae451201dc68,11/30/15, S,
5d2de2822834ae451201dc6b,11/30/15,W,
5d2de2822834ae451201dcbd,3/8/16,S,
5d2de2812834ae451201dadc,6/17/15,SE ,
5d2de2812834ae451201db2d,7/7/15,SW ,
5d2de2812834ae451201db74,8/19/15,NW ,
5d2de2812834ae451201db94,7/28/15,NE ,
5d2de2812834ae451201dbc4,8/28/15,NE ,
5d2de2812834ae451201dbe0,9/5/15,NW ,
5d2de2822834ae451201ddc5,1/16/16, SW,
5d2de2822834ae451201deb4,11/21/15, W,
5d2de2822834ae451201dec4,12/11/15,WSW ,
5d2de2832834ae451201df98,3/8/16,N,
5d2de2832834ae451201dfa6,3/12/16,E ,
5d2de2832834ae451201dfcb,4/1/16, W,
5d2de2832834ae451201dff2,11/1/15,N ,
5d2de2842834ae451201e008,11/21/15,SE ,
5d2de2842834ae451201e027,12/14/15,W ,
5d2de2842834ae451201e091,11/11/15, S,
5d2de2842834ae451201e0df,3/16/16,S ,
5d2de2832834ae451201df9e,3/10/16,NE ,
5d2de2832834ae451201dfcc,4/1/16, NW,
5d2de2842834ae451201e024,12/13/15,S ,
5d2de2842834ae451201e065,12/5/15,NW ,
5d2de2842834ae451201e0b1,4/11/16,SSE ,
5d2de2842834ae451201e0ed,3/31/16,,
5d2de2812834ae451201da0b,8/15/15,W ,
5d2de2812834ae451201da32,7/25/15,WSW ,
5d2de2812834ae451201da6b,8/22/15,WSW ,
5d2de2812834ae451201db65,8/16/15,ESE ,
5d2de2822834ae451201dcca,4/8/16,NNE ,
5d2de2822834ae451201dd1e,5/27/16,N ,
5d2de2822834ae451201dd5c,11/19/15,N,
5d2de2822834ae451201dd5e,11/19/15,WSW ,
5d2de2822834ae451201ddbf,1/15/16,S ,
5d2de2812834ae451201da42,7/26/15,NE ,
5d2de2812834ae451201da66,8/22/15,WSW ,
5d2de2812834ae451201da68,8/22/15,SE ,
5d2de2812834ae451201daf8,7/17/15,S ,
5d2de2812834ae451201db1d,5/28/15,NE ,
5d2de2812834ae451201dbc1,8/23/15,NE ,
5d2de2812834ae451201dbfc,9/7/15,NW ,
5d2de2812834ae451201dc0a,5/26/15,NW ,
5d2de2822834ae451201dc61,11/29/15,,
5d2de2822834ae451201dd53,6/7/16, W,
5d2de2822834ae451201dd74,12/8/15,NE ,
5d2de2822834ae451201dd7a,12/9/15,N ,
5d2de2822834ae451201dd80,12/10/15,SW ,
5d2de2822834ae451201ddb5,12/2/15,S ,
5d2de2822834ae451201de0f,3/30/16,N ,
5d2de2822834ae451201df28,2/19/16,SE ,
5d2de2842834ae451201e058,12/4/15, N,
5d2de2822834ae451201de35,5/3/16,N ,
5d2de2822834ae451201de36,5/3/16,,
5d2de2822834ae451201dea3,10/31/15,N ,
5d2de2822834ae451201dea7,11/1/15,W,
5d2de2822834ae451201deb5,11/21/15,E,
5d2de2822834ae451201deb8,11/21/15,S,
5d2de2822834ae451201dec7,12/11/15,NE ,
5d2de2822834ae451201dee0,1/17/16, S,
5d2de2822834ae451201df09,12/3/15,ENE ,
5d2de2822834ae451201df0e,1/19/16,E ,
5d2de2842834ae451201e028,12/14/15,N ,
5d2de2842834ae451201e17a,1/22/16, N,
5d2de2842834ae451201e185,11/5/15,N ,
5d2de2842834ae451201e1e6,3/14/16,SE ,
5d2de2842834ae451201e216,3/30/16,E ,
5d2de2842834ae451201e26b,5/24/16,SW ,
5d2de2842834ae451201e2e2,11/7/15,E ,
5d2de2852834ae451201e397,5/13/16,N ,
5d2de2852834ae451201e3be,4/15/16, N,
5d2de2852834ae451201e3fc,12/19/15,SW ,
5d2de2852834ae451201e447,2/6/16,N ,
5d2de2852834ae451201e451,2/7/16,W,
5d2de2852834ae451201e516,11/8/15, SW,
5d2de2852834ae451201e53d,11/28/15,N,
5d2de2852834ae451201e597,12/14/15,W ,
5d2de2862834ae451201e5a7,2/11/16,SW ,
5d2de2862834ae451201e5fe,4/17/16,SW ,
5d2de2862834ae451201e5ff,4/17/16,W ,
5d2de2862834ae451201e611,4/8/16,SE ,
5d2de2862834ae451201e647,5/21/16,NW ,
5d2de2862834ae451201e682,11/29/15,N,
5d2de2862834ae451201e6eb,2/12/16,SSW ,
5d2de2862834ae451201e702,3/11/16,SSE ,
5d2de2862834ae451201e704,3/11/16,E ,
5d2de2862834ae451201e7de,12/1/15, N,
5d2de2842834ae451201e153,11/23/15, W,
5d2de2842834ae451201e17b,1/22/16, SW,
5d2de2842834ae451201e188,11/5/15,NE ,
5d2de2842834ae451201e1c0,2/28/16,E,
5d2de2842834ae451201e26a,5/24/16,SE ,
5d2de2842834ae451201e2e1,11/7/15,NW ,
5d2de2842834ae451201e2e3,11/7/15,E ,
5d2de2842834ae451201e2e9,12/7/15,NE ,
5d2de2842834ae451201e301,1/31/16,W ,
5d2de2842834ae451201e361,4/2/16, E,
5d2de2852834ae451201e3af,5/25/16,SW ,
5d2de2852834ae451201e499,3/24/16,NW ,
5d2de2852834ae451201e507,4/19/16,W ,
5d2de2862834ae451201e5fc,4/17/16,E ,
5d2de2862834ae451201e6a4,12/27/15, E,
5d2de2862834ae451201e6a8,1/29/16,NE ,
5d2de2862834ae451201e6dd,12/15/15,SSE ,
5d2de2862834ae451201e72d,12/21/15,,
5d2de2862834ae451201e778,4/15/16, N,
5d2de2862834ae451201e7c0,4/30/16,W ,
5d2de2842834ae451201e1fc,4/13/16, W,
5d2de2842834ae451201e2d2,1/25/16, S,
5d2de2842834ae451201e314,3/5/16,SE ,
5d2de2852834ae451201e3ae,5/25/16,E ,
5d2de2852834ae451201e3f1,11/26/15,NW ,
5d2de2852834ae451201e3f3,11/26/15,W ,
5d2de2852834ae451201e408,12/21/15,WNW ,
5d2de2852834ae451201e4b9,4/6/16,W ,
5d2de2852834ae451201e4bf,4/7/16,SE ,
5d2de2852834ae451201e553,12/23/15, S,
5d2de2862834ae451201e6b5,1/30/16,NW ,
5d2de2862834ae451201e703,3/11/16,SE ,
5d2de2862834ae451201e751,4/18/16,W ,
5d2de2862834ae451201e777,4/15/16, SW,
5d2de2862834ae451201e786,5/21/16,SSE ,
5d2de2872834ae451201e803,2/1/16, NE,
5d2de2872834ae451201e806,2/1/16,SW ,
5d2de2872834ae451201e836,12/17/15,W ,
5d2de2872834ae451201e83c,12/18/15,E ,
5d2de2842834ae451201e152,11/23/15,,
5d2de2842834ae451201e16e,1/21/16, N,
5d2de2842834ae451201e276,3/26/16, NE,
5d2de2842834ae451201e2e4,11/7/15,N ,
5d2de2842834ae451201e2e6,12/7/15, SW,
5d2de2842834ae451201e32c,11/27/15,S ,
5d2de2852834ae451201e383,3/24/16,,
5d2de2852834ae451201e38a,5/12/16,NW ,
5d2de2852834ae451201e39e,5/14/16,SE ,
5d2de2852834ae451201e422,11/7/15,SW ,
5d2de2852834ae451201e43b,12/11/15,E ,
5d2de2852834ae451201e462,3/7/16,SSE ,
5d2de2852834ae451201e474,11/28/15,W,
5d2de2852834ae451201e4a5,4/16/16,NW ,
5d2de2852834ae451201e523,11/9/15,SW ,
5d2de2852834ae451201e52a,11/26/15, W,
5d2de2852834ae451201e584,12/12/15,N ,
5d2de2862834ae451201e5e0,3/26/16,W,
5d2de2862834ae451201e5f8,4/17/16,S ,
5d2de2862834ae451201e683,11/29/15,W,
