X_id,year,month,week,wday,day,hour,minute,DOS,DOS_MONTH,DOS_QUARTER,DOS_WEEKNUMBER,DOS_WEEKDAY,DOS_MINUTE,DOS_HOUR,DOS_DAY,DOS_YEAR
5d2de0d02834ae4512fd68a7,2012,2,5,4,1,2,7,07:00.0,2,1,5,3,7,2,1,2012
5d2de1612834ae4512fee420,2010,12,53,6,31,23,30,30:00.0,12,4,52,5,30,23,31,2010
5d2de1612834ae4512fee421,2010,12,53,6,31,23,50,50:00.0,12,4,52,5,50,23,31,2010
5d2de1612834ae4512fee43d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1612834ae4512fee440,2011,1,1,7,1,1,14,14:00.0,1,1,52,6,14,1,1,2011
5d2de1612834ae4512fee441,2011,1,1,7,1,1,17,17:00.0,1,1,52,6,17,1,1,2011
5d2de1612834ae4512fee445,2011,1,1,7,1,2,17,17:00.0,1,1,52,6,17,2,1,2011
5d2de1612834ae4512fee448,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1612834ae4512fee47d,2010,12,53,6,31,22,38,38:00.0,12,4,52,5,38,22,31,2010
5d2de1612834ae4512fee47e,2010,12,53,6,31,23,49,49:00.0,12,4,52,5,49,23,31,2010
5d2de1612834ae4512fee47f,2011,1,1,7,1,1,3,03:00.0,1,1,52,6,3,1,1,2011
5d2de1612834ae4512fee480,2011,1,1,7,1,2,13,13:00.0,1,1,52,6,13,2,1,2011
5d2de1622834ae4512fee848,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1622834ae4512fee873,2011,1,2,1,9,3,4,04:00.0,1,1,1,7,4,3,9,2011
5d2de1632834ae4512fee8ac,2011,1,2,7,8,2,14,14:00.0,1,1,1,6,14,2,8,2011
5d2de1632834ae4512fee902,2011,1,2,1,9,2,59,59:00.0,1,1,1,7,59,2,9,2011
5d2de1632834ae4512fee93a,2011,1,2,2,10,0,38,38:00.0,1,1,2,1,38,0,10,2011
5d2de1632834ae4512fee968,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1632834ae4512fee971,2011,1,2,2,10,0,30,30:00.0,1,1,2,1,30,0,10,2011
5d2de1632834ae4512fee972,2011,1,2,2,10,0,41,41:00.0,1,1,2,1,41,0,10,2011
5d2de1632834ae4512fee993,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1632834ae4512fee9b6,2011,1,2,3,11,2,27,27:00.0,1,1,2,2,27,2,11,2011
5d2de1632834ae4512fee9d7,2011,1,2,3,11,0,1,01:00.0,1,1,2,2,1,0,11,2011
5d2de1632834ae4512feea2e,2011,1,2,3,11,1,55,55:00.0,1,1,2,2,55,1,11,2011
5d2de1632834ae4512feea92,2011,1,2,4,12,5,54,54:00.0,1,1,2,3,54,5,12,2011
5d2de1642834ae4512feeac1,2011,1,2,4,12,0,42,42:00.0,1,1,2,3,42,0,12,2011
5d2de1642834ae4512feeac9,2011,1,2,4,12,0,59,59:00.0,1,1,2,3,59,0,12,2011
5d2de1642834ae4512feeaf9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1642834ae4512feeb43,2011,1,1,3,4,0,59,59:00.0,1,1,1,2,59,0,4,2011
5d2de1642834ae4512feeb45,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1642834ae4512feeb4d,2011,1,1,1,2,15,28,28:00.0,1,1,52,7,28,15,2,2011
5d2de1642834ae4512feeb51,2011,1,1,1,2,23,27,27:00.0,1,1,52,7,27,23,2,2011
5d2de1642834ae4512feeb9c,2011,1,1,1,2,1,0,00:00.0,1,1,52,7,0,1,2,2011
5d2de1642834ae4512feebe2,2011,1,1,2,3,4,42,42:00.0,1,1,1,1,42,4,3,2011
5d2de1642834ae4512feeca4,2011,1,1,5,6,1,17,17:00.0,1,1,1,4,17,1,6,2011
5d2de1642834ae4512feeccc,2011,1,1,5,6,3,41,41:00.0,1,1,1,4,41,3,6,2011
5d2de1642834ae4512feed05,2011,1,1,3,4,0,58,58:00.0,1,1,1,2,58,0,4,2011
5d2de1642834ae4512feed09,2011,1,1,2,3,23,2,02:00.0,1,1,1,1,2,23,3,2011
5d2de1642834ae4512feed0d,2011,1,1,4,5,11,21,21:00.0,1,1,1,3,21,11,5,2011
5d2de1642834ae4512feed27,2011,1,1,2,3,23,27,27:00.0,1,1,1,1,27,23,3,2011
5d2de1642834ae4512feed5e,2011,1,2,7,8,4,24,24:00.0,1,1,1,6,24,4,8,2011
5d2de1642834ae4512feeda9,2011,1,1,6,7,2,3,03:00.0,1,1,1,5,3,2,7,2011
5d2de1642834ae4512feedd4,2011,1,1,6,7,0,21,21:00.0,1,1,1,5,21,0,7,2011
5d2de1642834ae4512feedd7,2011,1,1,6,7,0,2,02:00.0,1,1,1,5,2,0,7,2011
5d2de1642834ae4512feee02,2011,1,1,6,7,2,44,44:00.0,1,1,1,5,44,2,7,2011
5d2de1642834ae4512feee06,2011,1,1,6,7,7,1,01:00.0,1,1,1,5,1,7,7,2011
5d2de1652834ae4512feee26,2011,1,1,4,5,1,19,19:00.0,1,1,1,3,19,1,5,2011
5d2de1652834ae4512feee28,2011,1,1,4,5,11,10,10:00.0,1,1,1,3,10,11,5,2011
5d2de1652834ae4512feee39,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1652834ae4512feee5f,2011,1,1,5,6,0,51,51:00.0,1,1,1,4,51,0,6,2011
5d2de1652834ae4512feee86,2011,1,1,5,6,0,56,56:00.0,1,1,1,4,56,0,6,2011
5d2de1652834ae4512feee89,2011,1,1,6,7,7,2,02:00.0,1,1,1,5,2,7,7,2011
5d2de1652834ae4512feeea6,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1652834ae4512feeeb2,2011,1,3,4,19,23,59,59:00.0,1,1,3,3,59,23,19,2011
5d2de1652834ae4512feeeb6,2011,1,2,5,13,0,55,55:00.0,1,1,2,4,55,0,13,2011
5d2de1652834ae4512feeec3,2011,1,3,7,15,1,6,06:00.0,1,1,2,6,6,1,15,2011
5d2de1652834ae4512feeecf,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1652834ae4512feef36,2011,1,3,4,19,4,10,10:00.0,1,1,3,3,10,4,19,2011
5d2de1652834ae4512feefb4,2011,1,3,5,20,23,58,58:00.0,1,1,3,4,58,23,20,2011
5d2de1652834ae4512feefb7,2011,1,3,6,21,2,47,47:00.0,1,1,3,5,47,2,21,2011
5d2de1652834ae4512feeff7,2011,1,3,6,21,23,20,20:00.0,1,1,3,5,20,23,21,2011
5d2de1652834ae4512fef00d,2011,1,4,1,23,2,27,27:00.0,1,1,3,7,27,2,23,2011
5d2de1652834ae4512fef022,2011,1,4,7,22,0,39,39:00.0,1,1,3,6,39,0,22,2011
5d2de1652834ae4512fef02d,2011,1,4,7,22,3,46,46:00.0,1,1,3,6,46,3,22,2011
5d2de1652834ae4512fef03c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1652834ae4512fef03d,2011,1,4,7,22,3,33,33:00.0,1,1,3,6,33,3,22,2011
5d2de1652834ae4512fef051,2011,1,4,7,22,1,19,19:00.0,1,1,3,6,19,1,22,2011
5d2de1652834ae4512fef057,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1652834ae4512fef0e8,2011,1,4,1,23,0,24,24:00.0,1,1,3,7,24,0,23,2011
5d2de1652834ae4512fef0e9,2011,1,4,1,23,4,19,19:00.0,1,1,3,7,19,4,23,2011
5d2de1652834ae4512fef0f5,2011,1,4,1,23,0,46,46:00.0,1,1,3,7,46,0,23,2011
5d2de1652834ae4512fef144,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1652834ae4512fef151,2011,1,3,2,17,3,41,41:00.0,1,1,3,1,41,3,17,2011
5d2de1652834ae4512fef18f,2011,1,3,1,16,1,7,07:00.0,1,1,2,7,7,1,16,2011
5d2de1652834ae4512fef1a0,2011,1,2,6,14,2,4,04:00.0,1,1,2,5,4,2,14,2011
5d2de1652834ae4512fef1a1,2011,1,2,6,14,4,41,41:00.0,1,1,2,5,41,4,14,2011
5d2de1652834ae4512fef1ae,2011,1,2,4,12,23,20,20:00.0,1,1,2,3,20,23,12,2011
5d2de1652834ae4512fef1bd,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1662834ae4512fef219,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1662834ae4512fef221,2011,1,3,1,16,1,28,28:00.0,1,1,2,7,28,1,16,2011
5d2de1662834ae4512fef23b,2011,1,3,7,15,0,39,39:00.0,1,1,2,6,39,0,15,2011
5d2de1662834ae4512fef23e,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1662834ae4512fef25d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1662834ae4512fef283,2011,1,3,2,17,1,27,27:00.0,1,1,3,1,27,1,17,2011
5d2de1662834ae4512fef284,2011,1,3,2,17,3,54,54:00.0,1,1,3,1,54,3,17,2011
5d2de1662834ae4512fef297,2011,1,2,6,14,2,33,33:00.0,1,1,2,5,33,2,14,2011
5d2de1662834ae4512fef2bc,2011,1,3,2,17,1,36,36:00.0,1,1,3,1,36,1,17,2011
5d2de1662834ae4512fef2d1,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1662834ae4512fef2e1,2011,1,2,5,13,4,18,18:00.0,1,1,2,4,18,4,13,2011
5d2de1662834ae4512fef30a,2011,1,3,2,17,5,46,46:00.0,1,1,3,1,46,5,17,2011
5d2de1662834ae4512fef355,2011,1,3,7,15,1,18,18:00.0,1,1,2,6,18,1,15,2011
5d2de1662834ae4512fef3aa,2011,1,3,2,17,4,2,02:00.0,1,1,3,1,2,4,17,2011
5d2de1662834ae4512fef3ab,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1662834ae4512fef402,2011,1,2,5,13,0,55,55:00.0,1,1,2,4,55,0,13,2011
5d2de1662834ae4512fef44d,2011,1,3,3,18,1,3,03:00.0,1,1,3,2,3,1,18,2011
5d2de1662834ae4512fef44e,2011,1,3,3,18,1,4,04:00.0,1,1,3,2,4,1,18,2011
5d2de1672834ae4512fef47c,2011,1,3,4,19,0,16,16:00.0,1,1,3,3,16,0,19,2011
5d2de1672834ae4512fef4aa,2011,1,3,5,20,1,57,57:00.0,1,1,3,4,57,1,20,2011
5d2de1672834ae4512fef4e9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1672834ae4512fef582,2011,1,5,2,31,23,54,54:00.0,1,1,5,1,54,23,31,2011
5d2de1672834ae4512fef58a,2011,2,5,3,1,0,40,40:00.0,2,1,5,2,40,0,1,2011
5d2de1672834ae4512fef5b3,2011,1,5,2,31,1,49,49:00.0,1,1,5,1,49,1,31,2011
5d2de1672834ae4512fef5b4,2011,1,5,2,31,0,29,29:00.0,1,1,5,1,29,0,31,2011
5d2de1672834ae4512fef5b5,2011,1,5,2,31,0,54,54:00.0,1,1,5,1,54,0,31,2011
5d2de1672834ae4512fef5fd,2011,1,5,2,31,1,53,53:00.0,1,1,5,1,53,1,31,2011
5d2de1672834ae4512fef61b,2011,2,5,3,1,1,20,20:00.0,2,1,5,2,20,1,1,2011
5d2de1672834ae4512fef638,2011,2,5,4,2,0,9,09:00.0,2,1,5,3,9,0,2,2011
5d2de1672834ae4512fef64e,2011,2,5,4,2,2,20,20:00.0,2,1,5,3,20,2,2,2011
5d2de1672834ae4512fef672,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1672834ae4512fef6b0,2011,2,5,4,2,23,10,10:00.0,2,1,5,3,10,23,2,2011
5d2de1682834ae4512fef7ab,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1682834ae4512fef7b8,2011,1,4,2,24,1,13,13:00.0,1,1,4,1,13,1,24,2011
5d2de1682834ae4512fef7b9,2011,1,4,2,24,0,47,47:00.0,1,1,4,1,47,0,24,2011
5d2de1682834ae4512fef7ba,2011,1,4,2,24,1,44,44:00.0,1,1,4,1,44,1,24,2011
5d2de1682834ae4512fef7c0,2011,1,4,3,25,0,36,36:00.0,1,1,4,2,36,0,25,2011
5d2de1682834ae4512fef7ce,2011,1,4,5,27,1,36,36:00.0,1,1,4,4,36,1,27,2011
5d2de1682834ae4512fef7d8,2011,1,4,3,25,1,37,37:00.0,1,1,4,2,37,1,25,2011
5d2de1682834ae4512fef7e3,2011,1,4,3,25,4,25,25:00.0,1,1,4,2,25,4,25,2011
5d2de1682834ae4512fef830,2011,1,4,3,25,2,3,03:00.0,1,1,4,2,3,2,25,2011
5d2de1682834ae4512fef855,2011,1,4,4,26,5,24,24:00.0,1,1,4,3,24,5,26,2011
5d2de1682834ae4512fef85f,2011,1,4,3,25,1,54,54:00.0,1,1,4,2,54,1,25,2011
5d2de1682834ae4512fef886,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1682834ae4512fef8bd,2011,1,4,2,24,0,53,53:00.0,1,1,4,1,53,0,24,2011
5d2de1682834ae4512fef8d4,2011,1,4,5,27,3,51,51:00.0,1,1,4,4,51,3,27,2011
5d2de1682834ae4512fef8e9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1682834ae4512fef8fa,2011,1,4,2,24,0,15,15:00.0,1,1,4,1,15,0,24,2011
5d2de1682834ae4512fef90c,2011,1,4,5,27,6,10,10:00.0,1,1,4,4,10,6,27,2011
5d2de1682834ae4512fef915,2011,1,4,3,25,3,9,09:00.0,1,1,4,2,9,3,25,2011
5d2de1682834ae4512fef93c,2011,1,4,5,27,2,14,14:00.0,1,1,4,4,14,2,27,2011
5d2de1682834ae4512fef95d,2011,1,4,6,28,23,52,52:00.0,1,1,4,5,52,23,28,2011
5d2de1682834ae4512fef997,2011,1,4,6,28,3,17,17:00.0,1,1,4,5,17,3,28,2011
5d2de1692834ae4512fef9d3,2011,1,4,6,28,2,11,11:00.0,1,1,4,5,11,2,28,2011
5d2de1692834ae4512fefa17,2011,1,5,7,29,1,32,32:00.0,1,1,4,6,32,1,29,2011
5d2de1692834ae4512fefa4b,2011,1,5,7,29,0,30,30:00.0,1,1,4,6,30,0,29,2011
5d2de1692834ae4512fefa4c,2011,1,5,7,29,3,24,24:00.0,1,1,4,6,24,3,29,2011
5d2de1692834ae4512fefa6f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1692834ae4512fefab4,2011,1,5,1,30,2,43,43:00.0,1,1,4,7,43,2,30,2011
5d2de1692834ae4512fefab5,2011,1,5,1,30,1,13,13:00.0,1,1,4,7,13,1,30,2011
5d2de1692834ae4512fefad9,2011,1,5,1,30,4,47,47:00.0,1,1,4,7,47,4,30,2011
5d2de1692834ae4512fefaeb,2011,1,5,7,29,2,44,44:00.0,1,1,4,6,44,2,29,2011
5d2de1692834ae4512fefb6d,2011,1,5,1,30,3,7,07:00.0,1,1,4,7,7,3,30,2011
5d2de1692834ae4512fefb72,2011,1,5,1,30,3,39,39:00.0,1,1,4,7,39,3,30,2011
5d2de1692834ae4512fefb86,2011,1,5,2,31,4,2,02:00.0,1,1,5,1,2,4,31,2011
5d2de1692834ae4512fefbcb,2011,2,6,6,11,2,25,25:00.0,2,1,6,5,25,2,11,2011
5d2de1692834ae4512fefc18,2011,2,7,7,12,0,21,21:00.0,2,1,6,6,21,0,12,2011
5d2de1692834ae4512fefc33,2011,2,7,7,12,2,42,42:00.0,2,1,6,6,42,2,12,2011
5d2de1692834ae4512fefc35,2011,2,7,7,12,3,40,40:00.0,2,1,6,6,40,3,12,2011
5d2de1692834ae4512fefc62,2011,2,6,6,11,1,28,28:00.0,2,1,6,5,28,1,11,2011
5d2de1692834ae4512fefc65,2011,2,6,6,11,1,27,27:00.0,2,1,6,5,27,1,11,2011
5d2de1692834ae4512fefc8b,2011,2,7,7,12,2,4,04:00.0,2,1,6,6,4,2,12,2011
5d2de1692834ae4512fefc97,2011,2,7,1,13,0,56,56:00.0,2,1,6,7,56,0,13,2011
5d2de1692834ae4512fefcaa,2011,2,7,7,12,23,26,26:00.0,2,1,6,6,26,23,12,2011
5d2de1692834ae4512fefcad,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1692834ae4512fefd08,2011,2,7,2,14,2,35,35:00.0,2,1,7,1,35,2,14,2011
5d2de1692834ae4512fefd0e,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1692834ae4512fefd29,2011,2,6,4,9,0,53,53:00.0,2,1,6,3,53,0,9,2011
5d2de1692834ae4512fefd43,2011,2,6,6,11,4,12,12:00.0,2,1,6,5,12,4,11,2011
5d2de1692834ae4512fefd80,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de1692834ae4512fefd87,2011,2,7,7,12,4,7,07:00.0,2,1,6,6,7,4,12,2011
5d2de16a2834ae4512fefdcd,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16a2834ae4512fefdd2,2011,2,7,2,14,5,43,43:00.0,2,1,7,1,43,5,14,2011
5d2de16a2834ae4512fefdd5,2011,2,7,2,14,5,30,30:00.0,2,1,7,1,30,5,14,2011
5d2de16a2834ae4512fefe12,2011,2,6,2,7,1,32,32:00.0,2,1,6,1,32,1,7,2011
5d2de16a2834ae4512fefe27,2011,2,6,7,5,1,7,07:00.0,2,1,5,6,7,1,5,2011
5d2de16a2834ae4512fefe4e,2011,2,6,1,6,3,39,39:00.0,2,1,5,7,39,3,6,2011
5d2de16a2834ae4512fefe84,2011,2,6,3,8,2,52,52:00.0,2,1,6,2,52,2,8,2011
5d2de16a2834ae4512fefe86,2011,2,6,3,8,4,57,57:00.0,2,1,6,2,57,4,8,2011
5d2de16a2834ae4512fefe99,2011,2,6,1,6,23,46,46:00.0,2,1,5,7,46,23,6,2011
5d2de16a2834ae4512fefea8,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16a2834ae4512feff09,2011,2,6,4,9,0,49,49:00.0,2,1,6,3,49,0,9,2011
5d2de16a2834ae4512feff0a,2011,2,6,4,9,3,22,22:00.0,2,1,6,3,22,3,9,2011
5d2de16a2834ae4512feff24,2011,2,6,1,6,4,42,42:00.0,2,1,5,7,42,4,6,2011
5d2de16a2834ae4512feff43,2011,2,6,4,9,0,43,43:00.0,2,1,6,3,43,0,9,2011
5d2de16a2834ae4512feff69,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16a2834ae4512feff8c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16a2834ae4512feffb5,2011,2,6,4,9,2,14,14:00.0,2,1,6,3,14,2,9,2011
5d2de16a2834ae4512feffc3,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16a2834ae4512feffd2,2011,2,6,2,7,2,28,28:00.0,2,1,6,1,28,2,7,2011
5d2de16a2834ae4512feffe0,2011,2,6,5,10,4,54,54:00.0,2,1,6,4,54,4,10,2011
5d2de16a2834ae4512feffea,2011,2,6,2,7,0,49,49:00.0,2,1,6,1,49,0,7,2011
5d2de16a2834ae4512ff0028,2011,2,6,3,8,5,28,28:00.0,2,1,6,2,28,5,8,2011
5d2de16a2834ae4512ff005b,2011,2,5,6,4,3,12,12:00.0,2,1,5,5,12,3,4,2011
5d2de16a2834ae4512ff0076,2011,2,5,6,4,2,8,08:00.0,2,1,5,5,8,2,4,2011
5d2de16a2834ae4512ff0089,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16b2834ae4512ff00dc,2011,2,6,5,10,2,17,17:00.0,2,1,6,4,17,2,10,2011
5d2de16b2834ae4512ff0103,2011,2,6,7,5,4,1,01:00.0,2,1,5,6,1,4,5,2011
5d2de16b2834ae4512ff0117,2011,2,5,6,4,3,59,59:00.0,2,1,5,5,59,3,4,2011
5d2de16b2834ae4512ff012e,2011,2,6,4,9,4,6,06:00.0,2,1,6,3,6,4,9,2011
5d2de16b2834ae4512ff015b,2011,2,6,5,10,2,5,05:00.0,2,1,6,4,5,2,10,2011
5d2de16b2834ae4512ff01a4,2011,2,6,2,7,6,51,51:00.0,2,1,6,1,51,6,7,2011
5d2de16b2834ae4512ff01d5,2011,2,6,5,10,10,49,49:00.0,2,1,6,4,49,10,10,2011
5d2de16b2834ae4512ff0217,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16b2834ae4512ff0218,2011,2,7,6,18,4,47,47:00.0,2,1,7,5,47,4,18,2011
5d2de16b2834ae4512ff0221,2011,2,8,7,19,0,44,44:00.0,2,1,7,6,44,0,19,2011
5d2de16b2834ae4512ff027f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16b2834ae4512ff0280,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16b2834ae4512ff0285,2011,2,8,2,21,0,38,38:00.0,2,1,8,1,38,0,21,2011
5d2de16b2834ae4512ff0287,2011,2,8,2,21,1,23,23:00.0,2,1,8,1,23,1,21,2011
5d2de16b2834ae4512ff02dd,2011,2,8,5,24,1,39,39:00.0,2,1,8,4,39,1,24,2011
5d2de16b2834ae4512ff02e2,2011,2,8,2,21,7,25,25:00.0,2,1,8,1,25,7,21,2011
5d2de16c2834ae4512ff0390,2011,2,7,3,15,1,20,20:00.0,2,1,7,2,20,1,15,2011
5d2de16c2834ae4512ff03f3,2011,2,7,6,18,1,30,30:00.0,2,1,7,5,30,1,18,2011
5d2de16c2834ae4512ff03f4,2011,2,7,6,18,6,15,15:00.0,2,1,7,5,15,6,18,2011
5d2de16c2834ae4512ff0463,2011,2,8,4,23,2,17,17:00.0,2,1,8,3,17,2,23,2011
5d2de16c2834ae4512ff0475,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16c2834ae4512ff0482,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16c2834ae4512ff048b,2011,2,8,2,21,1,15,15:00.0,2,1,8,1,15,1,21,2011
5d2de16c2834ae4512ff04d5,2011,2,7,5,17,2,20,20:00.0,2,1,7,4,20,2,17,2011
5d2de16c2834ae4512ff04d6,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16c2834ae4512ff04e7,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16c2834ae4512ff04f9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16c2834ae4512ff0504,2011,2,7,4,16,2,50,50:00.0,2,1,7,3,50,2,16,2011
5d2de16c2834ae4512ff0527,2011,2,7,6,18,3,8,08:00.0,2,1,7,5,8,3,18,2011
5d2de16c2834ae4512ff0549,2011,2,7,3,15,1,36,36:00.0,2,1,7,2,36,1,15,2011
5d2de16c2834ae4512ff0558,2011,2,7,5,17,2,18,18:00.0,2,1,7,4,18,2,17,2011
5d2de16c2834ae4512ff0560,2011,2,7,6,18,0,37,37:00.0,2,1,7,5,37,0,18,2011
5d2de16c2834ae4512ff0562,2011,2,7,6,18,5,9,09:00.0,2,1,7,5,9,5,18,2011
5d2de16c2834ae4512ff0573,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16c2834ae4512ff0575,2011,2,7,6,18,1,53,53:00.0,2,1,7,5,53,1,18,2011
5d2de16c2834ae4512ff0576,2011,2,7,6,18,5,5,05:00.0,2,1,7,5,5,5,18,2011
5d2de16c2834ae4512ff0582,2011,2,7,4,16,3,24,24:00.0,2,1,7,3,24,3,16,2011
5d2de16d2834ae4512ff058e,2011,2,7,5,17,3,36,36:00.0,2,1,7,4,36,3,17,2011
5d2de16d2834ae4512ff059c,2011,2,7,5,17,3,4,04:00.0,2,1,7,4,4,3,17,2011
5d2de16d2834ae4512ff05a2,2011,2,7,6,18,4,34,34:00.0,2,1,7,5,34,4,18,2011
5d2de16d2834ae4512ff05af,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff05cc,2011,2,7,6,18,23,35,35:00.0,2,1,7,5,35,23,18,2011
5d2de16d2834ae4512ff05f1,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff0609,2011,2,8,1,20,0,56,56:00.0,2,1,7,7,56,0,20,2011
5d2de16d2834ae4512ff062c,2011,2,7,3,15,4,25,25:00.0,2,1,7,2,25,4,15,2011
5d2de16d2834ae4512ff0632,2011,2,8,7,19,1,2,02:00.0,2,1,7,6,2,1,19,2011
5d2de16d2834ae4512ff0634,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff0637,2011,2,8,7,19,5,53,53:00.0,2,1,7,6,53,5,19,2011
5d2de16d2834ae4512ff064e,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff0672,2011,2,7,6,18,4,40,40:00.0,2,1,7,5,40,4,18,2011
5d2de16d2834ae4512ff068d,2011,2,8,7,19,0,26,26:00.0,2,1,7,6,26,0,19,2011
5d2de16d2834ae4512ff06c5,2011,2,7,5,17,3,7,07:00.0,2,1,7,4,7,3,17,2011
5d2de16d2834ae4512ff06c8,2011,2,8,7,19,5,37,37:00.0,2,1,7,6,37,5,19,2011
5d2de16d2834ae4512ff079d,2011,2,7,5,17,3,19,19:00.0,2,1,7,4,19,3,17,2011
5d2de16d2834ae4512ff07b4,2011,2,7,6,18,1,39,39:00.0,2,1,7,5,39,1,18,2011
5d2de16d2834ae4512ff07d4,2011,2,7,4,16,1,54,54:00.0,2,1,7,3,54,1,16,2011
5d2de16d2834ae4512ff07d5,2011,2,7,4,16,1,36,36:00.0,2,1,7,3,36,1,16,2011
5d2de16d2834ae4512ff081a,2011,2,8,2,21,0,43,43:00.0,2,1,8,1,43,0,21,2011
5d2de16d2834ae4512ff0826,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff0867,2011,3,9,4,2,12,23,23:00.0,3,1,9,3,23,12,2,2011
5d2de16d2834ae4512ff088c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff0891,2011,3,9,6,4,2,31,31:00.0,3,1,9,5,31,2,4,2011
5d2de16d2834ae4512ff08a4,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de16d2834ae4512ff08a8,2011,3,10,7,5,4,20,20:00.0,3,1,9,6,20,4,5,2011
5d2de16d2834ae4512ff0916,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
